DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
56	27	6	29	343793	0	52390	48003
69	46	6	46	343343	0	52391	48004
60	25	5	24	343685	0	52390	48003
57	30	4	29	343424	0	52391	48004
50	26	1	23	343622	0	52390	48003
51	36	5	40	343631	0	52391	48004
54	35	5	35	343325	0	52391	48004
52	31	3	29	343694	0	52390	48003
46	28	3	28	343901	0	52391	48004
42	29	3	29	343775	0	52390	48003
37	28	5	30	343469	0	52391	48004
50	47	4	46	343964	0	52391	48004
40	24	4	24	343883	0	52390	48003
37	28	6	30	344324	0	52391	48004

58	56	1	51	344477	0	52391	48004
47	22	3	24	344369	0	52390	48003
49	35	4	36	344486	0	52391	48004
53	38	1	35	345017	0	52391	48004
48	28	3	30	344234	0	52390	48003
57	43	2	42	344126	0	52391	48004
55	31	1	30	344234	0	52391	48004
48	26	4	29	343910	0	52390	48003
42	27	5	28	344279	0	52391	48004
56	48	3	46	343982	0	52390	48003
47	24	3	24	344162	0	52389	48002
41	28	4	29	344126	0	52391	48004
58	49	1	46	343829	0	52391	48004
46	21	3	23	344081	0	52390	48003
40	28	4	29	344027	0	52391	48004
56	49	2	47	343874	0	52391	48004
48	29	1	28	343586	0	52390	48003
45	28	3	30	343946	0	52391	48004
48	36	1	34	343730	0	52390	48003
45	30	1	30	343667	0	52391	48004
54	42	5	46	344027	0	52391	48004
50	31	2	28	343334	0	52390	48003
47	29	3	30	343496	0	52391	48004
36	22	5	24	343550	0	52390	48003
34	32	3	30	343451	0	52391	48004
43	41	4	42	343415	0	52391	48004
52	43	6	45	342983	0	52391	48004
44	26	4	24	342902	0	52390	48003
41	31	2	29	342974	0	52390	48003
48	39	1	38	343055	0	52391	48004

56	41	1	41	342299	0	52390	48003
55	33	2	34	342254	0	52391	48004
45	23	1	22	342326	0	52390	48003
44	33	3	35	341975	0	52391	48004
51	40	3	40	342353	0	52391	48004
43	25	2	24	342263	0	52390	48003
37	27	3	28	342029	0	52390	48003
59	56	5	58	342038	0	52391	48004
47	22	5	22	342119	0	52390	48003
43	29	5	29	341624	0	52391	48004
55	45	2	42	341813	0	52390	48003
49	27	3	28	341669	0	52389	48002
45	30	2	29	341453	0	52391	48004
55	43	6	47	341588	0	52391	48004
45	23	6	23	341489	0	52390	48003
45	34	2	30	341579	0	52391	48004
53	41	1	40	341165	0	52391	48004
45	27	4	30	341156	0	52390	48003
43	30	4	30	341615	0	52391	48004
51	41	3	40	341354	0	52391	48004
42	24	3	24	341669	0	52390	48003
37	29	3	29	341192	0	52391	48004
52	48	2	47	341516	0	52391	48004
42	23	1	22	341534	0	52390	48003
39	31	5	35	341408	0	52391	48004
55	50	1	46	341075	0	52391	48004
47	23	1	23	341426	0	52390	48003
43	31	5	35	341606	0	52391	48004
52	43	1	39	341381	0	52391	48004
46	25	6	30	341426	0	52390	48003
40	28	2	24	341489	0	52391	48004

54	48	1	47	341183	0	52391	48004
44	23	5	27	341381	0	52390	48003
37	28	1	24	341921	0	52391	48004
56	51	2	52	342020	0	52391	48004
46	24	1	23	342002	0	52390	48003
42	29	5	33	342110	0	52391	48004
61	51	4	50	342047	0	52391	48004
54	26	2	24	341948	0	52390	48003
48	29	1	28	342299	0	52391	48004
42	27	3	29	342155	0	52390	48003
40	32	5	34	342254	0	52391	48004
45	39	5	39	342047	0	52391	48004
65	51	5	51	342659	0	52391	48004
50	19	4	18	342371	0	52390	48003
45	29	4	29	342479	0	52391	48004
62	50	6	52	342875	0	52390	48003
55	26	3	23	342461	0	52389	48002
49	28	4	29	343091	0	52391	48004
44	28	5	29	342704	0	52388	48001
45	34	1	30	343217	0	52390	48003
50	39	4	42	342650	0	52391	48004
47	29	3	28	342848	0	52390	48003
45	33	3	33	342821	0	52391	48004
53	41	1	39	342911	0	52391	48004
54	34	1	34	343118	0	52390	48003
53	32	5	36	343073	0	52390	48003
43	24	5	24	343190	0	52389	48002
36	27	6	28	343334	0	52391	48004
52	48	6	48	343469	0	52391	48004
43	25	5	24	342929	0	52390	48003

40	30	4	29	343154	0	52391	48004
49	43	1	40	344207	0	52391	48004
59	43	6	48	344009	0	52391	48004
51	24	3	21	343928	0	52390	48003
51	34	2	33	343946	0	52391	48004
44	27	4	29	343892	0	52390	48003
37	26	2	24	343559	0	52391	48004
62	57	6	61	343325	0	52391	48004
49	22	1	17	343406	0	52390	48003
42	27	1	27	343523	0	52391	48004
57	47	6	52	343235	0	52391	48004
48	25	4	23	343577	0	52390	48003
43	29	2	27	343595	0	52391	48004
58	47	1	46	343388	0	52391	48004
49	25	6	30	343550	0	52390	48003
42	26	3	23	343469	0	52391	48004
60	51	1	49	343226	0	52391	48004
50	24	1	24	342938	0	52390	48003
43	26	4	29	342380	0	52391	48004
58	48	6	50	342956	0	52391	48004
49	25	4	23	343055	0	52390	48003
44	29	4	29	342659	0	52391	48004
59	47	4	47	342443	0	52390	48003
49	24	3	23	342938	0	52389	48002
45	29	2	28	342920	0	52391	48004
24	46	3	47	342560	0	52389	48002
29	38	5	40	342515	0	52391	48004
55	94	2	91	342974	0	52391	48004

43	20	4	22	342407	0	52389	48002
49	74	2	72	342524	0	52391	48004
41	24	6	28	342704	0	52389	48002
46	72	4	70	342650	0	52391	48004
42	62	1	59	342344	0	52389	48002
44	36	6	41	342893	0	52391	48004
44	66	2	62	342506	0	52389	48002
44	34	2	34	343235	0	52391	48004
52	41	2	41	343190	0	52391	48004
43	58	2	58	342587	0	52391	48004
37	61	3	62	342866	0	52389	48002
38	34	2	33	342686	0	52391	48004
50	79	2	79	343019	0	52391	48004
44	59	1	58	342551	0	52389	48002
51	41	1	41	342623	0	52391	48004
52	68	5	72	342794	0	52389	48002
53	34	5	34	343289	0	52391	48004
43	57	6	58	342731	0	52391	48004
50	74	1	69	343145	0	52389	48002

47	31	6	36	343073	0	52391	48004
38	58	5	57	342641	0	52391	48004
45	39	6	40	342974	0	52391	48004
48	103	5	102	342929	0	52391	48004
43	62	5	62	343370	0	52389	48002
47	36	4	35	342938	0	52391	48004
49	70	1	67	343343	0	52389	48002
47	31	4	34	342677	0	52391	48004
52	39	6	41	342893	0	52391	48004
41	58	4	56	343208	0	52391	48004
55	44	5	45	343208	0	52391	48004
